X,CH1,CH2,
Second,Volt,Volt,
-1.4571780e-01,-3.00000e+02,-1.60000e-02,
-1.4567780e-01,-3.00000e+02,-3.20000e-02,
-1.4563780e-01,-2.96000e+02,-1.60000e-02,
-1.4559780e-01,-3.00000e+02,-1.60000e-02,
-1.4555779e-01,-3.00000e+02,-4.80000e-02,
-1.4551780e-01,-3.00000e+02,-8.00000e-03,
-1.4547780e-01,-3.00000e+02,-8.00000e-03,
-1.4543779e-01,-3.00000e+02,-1.60000e-02,
-1.4539780e-01,-3.00000e+02,-1.60000e-02,
-1.4535780e-01,-3.00000e+02,-1.60000e-02,
-1.4531779e-01,-3.00000e+02,-3.20000e-02,
-1.4527780e-01,-3.04000e+02,-4.80000e-02,
-1.4523780e-01,-3.00000e+02,-4.80000e-02,
-1.4519779e-01,-3.00000e+02,-1.60000e-02,
-1.4515780e-01,-3.00000e+02,-4.80000e-02,
-1.4511780e-01,-3.00000e+02,-1.60000e-02,
-1.4507779e-01,-3.00000e+02,-6.40000e-02,
-1.4503780e-01,-3.04000e+02,-8.00000e-03,
-1.4499781e-01,-3.00000e+02,-8.00000e-03,
-1.4495780e-01,-3.04000e+02,-6.40000e-02,
-1.4491780e-01,-3.04000e+02,-3.20000e-02,
-1.4487779e-01,-3.00000e+02,-4.80000e-02,
-1.4483780e-01,-3.04000e+02,-4.00000e-02,
-1.4479780e-01,-3.00000e+02,-4.80000e-02,
-1.4475779e-01,-3.04000e+02,-2.40000e-02,
-1.4471780e-01,-3.04000e+02,-7.20000e-02,
-1.4467780e-01,-3.04000e+02,-3.20000e-02,
-1.4463779e-01,-3.04000e+02,-4.80000e-02,
-1.4459780e-01,-3.08000e+02,-2.40000e-02,
-1.4455780e-01,-3.04000e+02,-6.40000e-02,
-1.4451779e-01,-3.04000e+02,-6.40000e-02,
-1.4447780e-01,-3.04000e+02,-3.20000e-02,
-1.4443780e-01,-3.08000e+02,-4.00000e-02,
-1.4439780e-01,-3.04000e+02,-4.00000e-02,
-1.4435780e-01,-3.08000e+02,-4.00000e-02,
-1.4431779e-01,-3.04000e+02,-4.00000e-02,
-1.4427780e-01,-3.04000e+02,-5.60000e-02,
-1.4423780e-01,-3.08000e+02,-6.40000e-02,
-1.4419779e-01,-3.04000e+02,-1.60000e-02,
-1.4415780e-01,-3.00000e+02,-3.20000e-02,
-1.4411780e-01,-3.04000e+02,-4.80000e-02,
-1.4407779e-01,-3.00000e+02,-7.20000e-02,
-1.4403780e-01,-3.00000e+02,-5.60000e-02,
-1.4399780e-01,-3.00000e+02,-4.80000e-02,
-1.4395779e-01,-3.00000e+02,-4.80000e-02,
-1.4391780e-01,-3.00000e+02,-4.80000e-02,
-1.4387780e-01,-3.00000e+02,-2.40000e-02,
-1.4383779e-01,-2.96000e+02,-1.04000e-01,
-1.4379780e-01,-2.96000e+02,-7.20000e-02,
-1.4375781e-01,-2.92000e+02,-7.20000e-02,
-1.4371780e-01,-2.88000e+02,-4.80000e-02,
-1.4367780e-01,-2.80000e+02,-6.40000e-02,
-1.4363779e-01,-2.84000e+02,-7.20000e-02,
-1.4359780e-01,-2.80000e+02,-2.40000e-02,
-1.4355780e-01,-2.72000e+02,-9.60000e-02,
-1.4351779e-01,-2.68000e+02,-8.00000e-02,
-1.4347780e-01,-2.68000e+02,-8.80000e-02,
-1.4343780e-01,-2.64000e+02,-7.20000e-02,
-1.4339779e-01,-2.56000e+02,-6.40000e-02,
-1.4335780e-01,-2.56000e+02,-9.60000e-02,
-1.4331780e-01,-2.56000e+02,-1.20000e-01,
-1.4327779e-01,-2.52000e+02,-4.80000e-02,
-1.4323780e-01,-2.52000e+02,-8.00000e-02,
-1.4319780e-01,-2.48000e+02,-8.00000e-02,
-1.4315780e-01,-2.48000e+02,-9.60000e-02,
-1.4311780e-01,-2.44000e+02,-1.12000e-01,
-1.4307779e-01,-2.40000e+02,-9.60000e-02,
-1.4303780e-01,-2.40000e+02,-1.28000e-01,
-1.4299780e-01,-2.40000e+02,-9.60000e-02,
-1.4295779e-01,-2.36000e+02,-1.28000e-01,
-1.4291780e-01,-2.32000e+02,-1.28000e-01,
-1.4287780e-01,-2.32000e+02,-1.12000e-01,
-1.4283779e-01,-2.28000e+02,-1.12000e-01,
-1.4279780e-01,-2.24000e+02,-1.36000e-01,
-1.4275780e-01,-2.20000e+02,-9.60000e-02,
-1.4271779e-01,-2.20000e+02,-1.12000e-01,
-1.4267780e-01,-2.20000e+02,-1.20000e-01,
-1.4263780e-01,-2.20000e+02,-1.44000e-01,
-1.4259779e-01,-2.12000e+02,-1.44000e-01,
-1.4255780e-01,-2.04000e+02,-1.44000e-01,
-1.4251781e-01,-2.04000e+02,-1.60000e-01,
-1.4247780e-01,-2.00000e+02,-1.76000e-01,
-1.4243780e-01,-1.92000e+02,-1.60000e-01,
-1.4239779e-01,-1.88000e+02,-1.76000e-01,
-1.4235780e-01,-1.88000e+02,-1.68000e-01,
-1.4231780e-01,-1.80000e+02,-1.52000e-01,
-1.4227779e-01,-1.80000e+02,-1.84000e-01,
-1.4223780e-01,-1.76000e+02,-1.84000e-01,
-1.4219780e-01,-1.72000e+02,-1.84000e-01,
-1.4215779e-01,-1.68000e+02,-1.92000e-01,
-1.4211780e-01,-1.60000e+02,-2.16000e-01,
-1.4207780e-01,-1.60000e+02,-1.76000e-01,
-1.4203779e-01,-1.56000e+02,-2.08000e-01,
-1.4199780e-01,-1.52000e+02,-2.24000e-01,
-1.4195780e-01,-1.48000e+02,-2.08000e-01,
-1.4191779e-01,-1.48000e+02,-2.48000e-01,
-1.4187780e-01,-1.48000e+02,-2.32000e-01,
-1.4183779e-01,-1.44000e+02,-2.24000e-01,
-1.4179780e-01,-1.36000e+02,-2.40000e-01,
-1.4175780e-01,-1.36000e+02,-2.48000e-01,
-1.4171779e-01,-1.32000e+02,-2.08000e-01,
-1.4167780e-01,-1.28000e+02,-2.48000e-01,
-1.4163780e-01,-1.28000e+02,-2.72000e-01,
-1.4159779e-01,-1.20000e+02,-2.40000e-01,
-1.4155780e-01,-1.16000e+02,-2.88000e-01,
-1.4151780e-01,-1.12000e+02,-2.56000e-01,
-1.4147779e-01,-1.12000e+02,-2.72000e-01,
-1.4143780e-01,-1.04000e+02,-3.04000e-01,
-1.4139780e-01,-1.00000e+02,-2.72000e-01,
-1.4135779e-01,-9.60000e+01,-2.88000e-01,
-1.4131780e-01,-9.20000e+01,-2.96000e-01,
-1.4127780e-01,-8.80000e+01,-3.28000e-01,
-1.4123780e-01,-8.00000e+01,-3.04000e-01,
-1.4119780e-01,-8.00000e+01,-3.04000e-01,
-1.4115779e-01,-7.60000e+01,-3.04000e-01,
-1.4111780e-01,-7.20000e+01,-3.28000e-01,
-1.4107780e-01,-6.80000e+01,-2.96000e-01,
-1.4103779e-01,-6.80000e+01,-3.20000e-01,
-1.4099780e-01,-6.00000e+01,-3.12000e-01,
-1.4095780e-01,-6.00000e+01,-2.96000e-01,
-1.4091779e-01,-5.60000e+01,-3.36000e-01,
-1.4087780e-01,-5.20000e+01,-3.44000e-01,
-1.4083780e-01,-4.80000e+01,-3.52000e-01,
-1.4079779e-01,-4.40000e+01,-2.96000e-01,
-1.4075780e-01,-4.00000e+01,-3.36000e-01,
-1.4071780e-01,-3.20000e+01,-3.04000e-01,
-1.4067779e-01,-3.20000e+01,-3.68000e-01,
-1.4063780e-01,-2.80000e+01,-3.28000e-01,
-1.4059781e-01,-2.80000e+01,-3.04000e-01,
-1.4055780e-01,-2.00000e+01,-3.60000e-01,
-1.4051780e-01,-1.60000e+01,-3.04000e-01,
-1.4047779e-01,-1.20000e+01,-3.12000e-01,
-1.4043780e-01,-1.20000e+01,-3.20000e-01,
-1.4039780e-01,-8.00000e+00,-3.36000e-01,
-1.4035779e-01,-8.00000e+00,-3.20000e-01,
-1.4031780e-01,-8.00000e+00,-3.44000e-01,
-1.4027780e-01,0.00000e+00,-3.20000e-01,
-1.4023779e-01,4.00000e+00,-3.04000e-01,
-1.4019780e-01,8.00000e+00,-3.04000e-01,
-1.4015780e-01,8.00000e+00,-3.20000e-01,
-1.4011779e-01,1.60000e+01,-3.28000e-01,
-1.4007780e-01,1.60000e+01,-3.36000e-01,
-1.4003780e-01,2.00000e+01,-2.80000e-01,
-1.3999780e-01,2.40000e+01,-3.04000e-01,
-1.3995780e-01,3.20000e+01,-2.64000e-01,
-1.3991779e-01,3.60000e+01,-2.48000e-01,
-1.3987780e-01,4.00000e+01,-2.72000e-01,
-1.3983780e-01,4.80000e+01,-2.56000e-01,
-1.3979779e-01,4.80000e+01,-2.80000e-01,
-1.3975780e-01,5.20000e+01,-2.56000e-01,
-1.3971780e-01,5.60000e+01,-2.40000e-01,
-1.3967779e-01,6.00000e+01,-2.48000e-01,
-1.3963780e-01,6.00000e+01,-2.16000e-01,
-1.3959780e-01,6.40000e+01,-1.84000e-01,
-1.3955779e-01,6.80000e+01,-2.24000e-01,
-1.3951780e-01,7.20000e+01,-2.24000e-01,
-1.3947780e-01,7.60000e+01,-2.16000e-01,
-1.3943779e-01,8.00000e+01,-1.84000e-01,
-1.3939780e-01,8.40000e+01,-2.08000e-01,
-1.3935781e-01,8.80000e+01,-1.68000e-01,
-1.3931780e-01,9.20000e+01,-1.52000e-01,
-1.3927780e-01,9.60000e+01,-1.52000e-01,
-1.3923779e-01,9.60000e+01,-1.60000e-01,
-1.3919780e-01,1.04000e+02,-1.20000e-01,
-1.3915780e-01,1.08000e+02,-1.44000e-01,
-1.3911779e-01,1.08000e+02,-1.76000e-01,
-1.3907780e-01,1.16000e+02,-1.20000e-01,
-1.3903780e-01,1.16000e+02,-1.28000e-01,
-1.3899779e-01,1.24000e+02,-1.20000e-01,
-1.3895780e-01,1.24000e+02,-1.04000e-01,
-1.3891780e-01,1.28000e+02,-1.36000e-01,
-1.3887779e-01,1.32000e+02,-1.20000e-01,
-1.3883780e-01,1.36000e+02,-8.80000e-02,
-1.3879780e-01,1.36000e+02,-1.12000e-01,
-1.3875780e-01,1.40000e+02,-7.20000e-02,
-1.3871780e-01,1.44000e+02,-1.04000e-01,
-1.3867779e-01,1.52000e+02,-8.00000e-02,
-1.3863780e-01,1.52000e+02,-5.60000e-02,
-1.3859780e-01,1.56000e+02,-1.12000e-01,
-1.3855779e-01,1.60000e+02,-1.12000e-01,
-1.3851780e-01,1.68000e+02,-8.00000e-02,
-1.3847780e-01,1.64000e+02,-9.60000e-02,
-1.3843779e-01,1.72000e+02,-8.80000e-02,
-1.3839780e-01,1.72000e+02,-4.80000e-02,
-1.3835780e-01,1.76000e+02,-5.60000e-02,
-1.3831779e-01,1.76000e+02,-5.60000e-02,
-1.3827780e-01,1.84000e+02,-7.20000e-02,
-1.3823780e-01,1.84000e+02,-5.60000e-02,
-1.3819779e-01,1.92000e+02,-4.80000e-02,
-1.3815780e-01,2.00000e+02,-1.60000e-02,
-1.3811781e-01,2.00000e+02,-4.80000e-02,
-1.3807780e-01,2.00000e+02,-5.60000e-02,
-1.3803780e-01,2.04000e+02,-4.00000e-02,
-1.3799779e-01,2.04000e+02,8.00000e-03,
-1.3795780e-01,2.08000e+02,-1.60000e-02,
-1.3791780e-01,2.12000e+02,-2.40000e-02,
-1.3787779e-01,2.16000e+02,-8.00000e-03,
-1.3783780e-01,2.16000e+02,-2.40000e-02,
-1.3779780e-01,2.24000e+02,-8.00000e-03,
-1.3775779e-01,2.28000e+02,-2.40000e-02,
-1.3771780e-01,2.32000e+02,8.00000e-03,
-1.3767780e-01,2.32000e+02,8.00000e-03,
-1.3763779e-01,2.32000e+02,0.00000e+00,
-1.3759780e-01,2.36000e+02,-2.40000e-02,
-1.3755780e-01,2.40000e+02,8.00000e-03,
-1.3751779e-01,2.44000e+02,-8.00000e-03,
-1.3747780e-01,2.48000e+02,-1.60000e-02,
-1.3743781e-01,2.48000e+02,-8.00000e-03,
-1.3739780e-01,2.52000e+02,4.80000e-02,
-1.3735780e-01,2.52000e+02,0.00000e+00,
-1.3731779e-01,2.56000e+02,1.60000e-02,
-1.3727780e-01,2.60000e+02,-8.00000e-03,
-1.3723780e-01,2.64000e+02,2.40000e-02,
-1.3719779e-01,2.64000e+02,8.00000e-03,
-1.3715780e-01,2.64000e+02,0.00000e+00,
-1.3711780e-01,2.68000e+02,2.40000e-02,
-1.3707779e-01,2.68000e+02,8.00000e-03,
-1.3703780e-01,2.72000e+02,5.60000e-02,
-1.3699780e-01,2.72000e+02,8.00000e-03,
-1.3695779e-01,2.76000e+02,8.00000e-03,
-1.3691780e-01,2.72000e+02,4.80000e-02,
-1.3687780e-01,2.76000e+02,8.00000e-03,
-1.3683780e-01,2.80000e+02,3.20000e-02,
-1.3679780e-01,2.80000e+02,0.00000e+00,
-1.3675779e-01,2.80000e+02,8.00000e-03,
-1.3671780e-01,2.84000e+02,3.20000e-02,
-1.3667780e-01,2.88000e+02,4.00000e-02,
-1.3663779e-01,2.84000e+02,4.80000e-02,
-1.3659780e-01,2.88000e+02,4.80000e-02,
-1.3655780e-01,2.88000e+02,4.80000e-02,
-1.3651779e-01,2.92000e+02,5.60000e-02,
-1.3647780e-01,2.92000e+02,4.00000e-02,
-1.3643780e-01,2.96000e+02,4.00000e-02,
-1.3639779e-01,2.92000e+02,2.40000e-02,
-1.3635780e-01,2.96000e+02,2.40000e-02,
-1.3631780e-01,2.96000e+02,4.80000e-02,
-1.3627779e-01,2.96000e+02,4.00000e-02,
-1.3623780e-01,2.96000e+02,6.40000e-02,
-1.3619781e-01,3.00000e+02,3.20000e-02,
-1.3615780e-01,3.00000e+02,4.00000e-02,
-1.3611780e-01,3.00000e+02,4.00000e-02,
-1.3607779e-01,3.00000e+02,5.60000e-02,
-1.3603780e-01,3.00000e+02,4.80000e-02,
-1.3599780e-01,3.00000e+02,7.20000e-02,
-1.3595779e-01,3.04000e+02,4.80000e-02,
-1.3591780e-01,3.04000e+02,7.20000e-02,
-1.3587780e-01,3.04000e+02,5.60000e-02,
-1.3583779e-01,3.00000e+02,6.40000e-02,
-1.3579780e-01,3.04000e+02,3.20000e-02,
-1.3575780e-01,3.04000e+02,6.40000e-02,
-1.3571779e-01,3.04000e+02,8.00000e-03,
-1.3567780e-01,3.04000e+02,5.60000e-02,
-1.3563780e-01,3.04000e+02,3.20000e-02,
-1.3559780e-01,3.04000e+02,5.60000e-02,
-1.3555780e-01,3.04000e+02,3.20000e-02,
-1.3551779e-01,3.04000e+02,4.00000e-02,
-1.3547780e-01,3.04000e+02,3.20000e-02,
-1.3543780e-01,3.04000e+02,4.00000e-02,
-1.3539779e-01,3.04000e+02,4.80000e-02,
-1.3535780e-01,3.04000e+02,4.00000e-02,
-1.3531780e-01,3.04000e+02,3.20000e-02,
-1.3527779e-01,3.08000e+02,4.00000e-02,
-1.3523780e-01,3.04000e+02,3.20000e-02,
-1.3519780e-01,3.04000e+02,4.00000e-02,
-1.3515779e-01,3.08000e+02,2.40000e-02,
-1.3511780e-01,3.08000e+02,4.00000e-02,
-1.3507780e-01,3.08000e+02,9.60000e-02,
-1.3503779e-01,3.08000e+02,4.00000e-02,
-1.3499780e-01,3.04000e+02,4.00000e-02,
-1.3495781e-01,3.08000e+02,3.20000e-02,
-1.3491780e-01,3.08000e+02,6.40000e-02,
-1.3487780e-01,3.08000e+02,4.80000e-02,
-1.3483779e-01,3.08000e+02,7.20000e-02,
-1.3479780e-01,3.08000e+02,7.20000e-02,
-1.3475780e-01,3.08000e+02,5.60000e-02,
-1.3471779e-01,3.08000e+02,4.80000e-02,
-1.3467780e-01,3.08000e+02,4.80000e-02,
-1.3463780e-01,3.12000e+02,3.20000e-02,
-1.3459779e-01,3.08000e+02,4.00000e-02,
-1.3455780e-01,3.12000e+02,6.40000e-02,
-1.3451780e-01,3.08000e+02,6.40000e-02,
-1.3447779e-01,3.08000e+02,3.20000e-02,
-1.3443780e-01,3.12000e+02,6.40000e-02,
-1.3439780e-01,3.08000e+02,4.80000e-02,
-1.3435780e-01,3.12000e+02,4.00000e-02,
-1.3431780e-01,3.12000e+02,8.00000e-02,
-1.3427779e-01,3.12000e+02,6.40000e-02,
-1.3423780e-01,3.12000e+02,6.40000e-02,
-1.3419780e-01,3.08000e+02,7.20000e-02,
-1.3415779e-01,3.08000e+02,7.20000e-02,
-1.3411780e-01,3.12000e+02,7.20000e-02,
-1.3407780e-01,3.12000e+02,6.40000e-02,
-1.3403779e-01,3.08000e+02,5.60000e-02,
-1.3399780e-01,3.08000e+02,8.00000e-02,
-1.3395780e-01,3.08000e+02,4.80000e-02,
-1.3391779e-01,3.04000e+02,4.80000e-02,
-1.3387780e-01,3.08000e+02,8.00000e-02,
-1.3383780e-01,3.04000e+02,5.60000e-02,
-1.3379779e-01,3.04000e+02,8.80000e-02,
-1.3375780e-01,3.00000e+02,5.60000e-02,
-1.3371781e-01,2.92000e+02,9.60000e-02,
-1.3367780e-01,2.92000e+02,4.80000e-02,
-1.3363780e-01,2.88000e+02,8.00000e-02,
-1.3359779e-01,2.80000e+02,7.20000e-02,
-1.3355780e-01,2.80000e+02,7.20000e-02,
-1.3351780e-01,2.72000e+02,6.40000e-02,
-1.3347779e-01,2.68000e+02,1.12000e-01,
-1.3343780e-01,2.68000e+02,1.04000e-01,
-1.3339780e-01,2.68000e+02,7.20000e-02,
-1.3335779e-01,2.68000e+02,9.60000e-02,
-1.3331780e-01,2.64000e+02,7.20000e-02,
-1.3327780e-01,2.60000e+02,8.00000e-02,
-1.3323779e-01,2.60000e+02,1.12000e-01,
-1.3319780e-01,2.56000e+02,1.12000e-01,
-1.3315780e-01,2.56000e+02,8.80000e-02,
-1.3311779e-01,2.52000e+02,8.00000e-02,
-1.3307780e-01,2.52000e+02,1.04000e-01,
-1.3303781e-01,2.52000e+02,1.04000e-01,
-1.3299780e-01,2.48000e+02,1.28000e-01,
-1.3295780e-01,2.44000e+02,1.12000e-01,
-1.3291779e-01,2.44000e+02,9.60000e-02,
-1.3287780e-01,2.44000e+02,1.28000e-01,
-1.3283780e-01,2.36000e+02,1.36000e-01,
-1.3279779e-01,2.36000e+02,1.52000e-01,
-1.3275780e-01,2.32000e+02,1.20000e-01,
-1.3271780e-01,2.28000e+02,1.20000e-01,
-1.3267779e-01,2.28000e+02,1.44000e-01,
-1.3263780e-01,2.20000e+02,1.68000e-01,
-1.3259780e-01,2.20000e+02,1.68000e-01,
-1.3255779e-01,2.16000e+02,1.36000e-01,
-1.3251780e-01,2.08000e+02,1.44000e-01,
-1.3247781e-01,2.08000e+02,1.68000e-01,
-1.3243780e-01,2.00000e+02,1.44000e-01,
-1.3239780e-01,2.00000e+02,2.08000e-01,
-1.3235779e-01,2.00000e+02,1.76000e-01,
-1.3231780e-01,1.92000e+02,1.68000e-01,
-1.3227780e-01,1.88000e+02,1.68000e-01,
-1.3223779e-01,1.84000e+02,2.24000e-01,
-1.3219780e-01,1.80000e+02,2.16000e-01,
-1.3215780e-01,1.76000e+02,2.24000e-01,
-1.3211779e-01,1.72000e+02,2.24000e-01,
-1.3207780e-01,1.68000e+02,2.00000e-01,
-1.3203780e-01,1.68000e+02,2.00000e-01,
-1.3199779e-01,1.68000e+02,2.40000e-01,
-1.3195780e-01,1.64000e+02,2.24000e-01,
-1.3191780e-01,1.60000e+02,2.32000e-01,
-1.3187779e-01,1.52000e+02,2.32000e-01,
-1.3183780e-01,1.52000e+02,2.00000e-01,
-1.3179781e-01,1.44000e+02,2.32000e-01,
-1.3175780e-01,1.44000e+02,2.40000e-01,
-1.3171780e-01,1.40000e+02,2.48000e-01,
-1.3167779e-01,1.36000e+02,2.56000e-01,
-1.3163780e-01,1.32000e+02,2.32000e-01,
-1.3159780e-01,1.28000e+02,2.72000e-01,
-1.3155779e-01,1.28000e+02,2.88000e-01,
-1.3151780e-01,1.24000e+02,2.80000e-01,
-1.3147780e-01,1.16000e+02,2.88000e-01,
-1.3143779e-01,1.16000e+02,3.04000e-01,
-1.3139780e-01,1.12000e+02,3.04000e-01,
-1.3135780e-01,1.08000e+02,3.12000e-01,
-1.3131779e-01,1.04000e+02,2.96000e-01,
-1.3127780e-01,9.60000e+01,2.88000e-01,
-1.3123780e-01,9.20000e+01,3.04000e-01,
-1.3119780e-01,9.20000e+01,3.28000e-01,
-1.3115780e-01,8.80000e+01,3.20000e-01,
-1.3111779e-01,8.00000e+01,3.36000e-01,
-1.3107780e-01,8.00000e+01,3.36000e-01,
-1.3103780e-01,7.60000e+01,3.44000e-01,
-1.3099779e-01,6.80000e+01,3.28000e-01,
-1.3095780e-01,6.40000e+01,3.28000e-01,
-1.3091780e-01,6.00000e+01,3.28000e-01,
-1.3087779e-01,6.00000e+01,3.20000e-01,
-1.3083780e-01,5.60000e+01,3.36000e-01,
-1.3079780e-01,5.20000e+01,3.28000e-01,
-1.3075779e-01,5.20000e+01,3.44000e-01,
-1.3071780e-01,4.80000e+01,3.52000e-01,
-1.3067780e-01,4.00000e+01,3.60000e-01,
-1.3063779e-01,3.60000e+01,3.44000e-01,
-1.3059780e-01,3.60000e+01,3.68000e-01,
-1.3055781e-01,3.20000e+01,3.44000e-01,
-1.3051780e-01,2.40000e+01,3.52000e-01,
-1.3047780e-01,2.40000e+01,3.20000e-01,
-1.3043779e-01,2.00000e+01,3.68000e-01,
-1.3039780e-01,1.60000e+01,3.68000e-01,
-1.3035780e-01,1.60000e+01,3.52000e-01,
-1.3031779e-01,1.20000e+01,3.52000e-01,
-1.3027780e-01,8.00000e+00,3.44000e-01,
-1.3023780e-01,0.00000e+00,3.04000e-01,
-1.3019779e-01,0.00000e+00,3.12000e-01,
-1.3015780e-01,-8.00000e+00,2.96000e-01,
-1.3011780e-01,-8.00000e+00,3.36000e-01,
-1.3007779e-01,-8.00000e+00,3.04000e-01,
-1.3003780e-01,-1.20000e+01,2.88000e-01,
-1.2999780e-01,-2.00000e+01,2.64000e-01,
-1.2995780e-01,-2.40000e+01,2.96000e-01,
-1.2991780e-01,-2.80000e+01,2.64000e-01,
-1.2987781e-01,-2.80000e+01,2.96000e-01,
-1.2983780e-01,-3.60000e+01,2.88000e-01,
-1.2979780e-01,-4.00000e+01,2.88000e-01,
-1.2975779e-01,-4.40000e+01,2.56000e-01,
-1.2971780e-01,-4.80000e+01,2.72000e-01,
-1.2967780e-01,-5.20000e+01,2.64000e-01,
-1.2963779e-01,-5.60000e+01,2.48000e-01,
-1.2959780e-01,-6.00000e+01,2.48000e-01,
-1.2955780e-01,-6.40000e+01,2.40000e-01,
-1.2951779e-01,-6.80000e+01,2.32000e-01,
-1.2947780e-01,-7.20000e+01,2.00000e-01,
-1.2943780e-01,-7.60000e+01,2.08000e-01,
-1.2939779e-01,-7.60000e+01,2.00000e-01,
-1.2935780e-01,-8.00000e+01,1.92000e-01,
-1.2931781e-01,-8.40000e+01,2.08000e-01,
-1.2927780e-01,-8.80000e+01,1.68000e-01,
-1.2923780e-01,-8.80000e+01,1.36000e-01,
-1.2919779e-01,-9.60000e+01,1.84000e-01,
-1.2915780e-01,-1.00000e+02,2.00000e-01,
-1.2911780e-01,-1.04000e+02,1.84000e-01,
-1.2907779e-01,-1.08000e+02,1.76000e-01,
-1.2903780e-01,-1.12000e+02,1.28000e-01,
-1.2899780e-01,-1.16000e+02,1.44000e-01,
-1.2895779e-01,-1.20000e+02,1.44000e-01,
-1.2891780e-01,-1.24000e+02,1.28000e-01,
-1.2887780e-01,-1.28000e+02,1.36000e-01,
-1.2883779e-01,-1.36000e+02,1.12000e-01,
-1.2879780e-01,-1.36000e+02,1.20000e-01,
-1.2875780e-01,-1.40000e+02,9.60000e-02,
-1.2871780e-01,-1.44000e+02,9.60000e-02,
-1.2867780e-01,-1.48000e+02,1.20000e-01,
-1.2863781e-01,-1.48000e+02,9.60000e-02,
-1.2859780e-01,-1.52000e+02,1.12000e-01,
-1.2855780e-01,-1.56000e+02,1.04000e-01,
-1.2851779e-01,-1.60000e+02,8.80000e-02,
-1.2847780e-01,-1.60000e+02,8.80000e-02,
-1.2843780e-01,-1.64000e+02,8.80000e-02,
-1.2839779e-01,-1.72000e+02,6.40000e-02,
-1.2835780e-01,-1.76000e+02,6.40000e-02,
-1.2831780e-01,-1.76000e+02,5.60000e-02,
-1.2827779e-01,-1.80000e+02,7.20000e-02,
-1.2823780e-01,-1.84000e+02,4.80000e-02,
-1.2819780e-01,-1.84000e+02,4.00000e-02,
-1.2815779e-01,-1.88000e+02,6.40000e-02,
-1.2811780e-01,-1.92000e+02,3.20000e-02,
-1.2807781e-01,-1.96000e+02,4.00000e-02,
-1.2803780e-01,-2.04000e+02,4.00000e-02,
-1.2799780e-01,-2.04000e+02,4.00000e-02,
-1.2795779e-01,-2.08000e+02,4.00000e-02,
-1.2791780e-01,-2.16000e+02,4.00000e-02,
-1.2787780e-01,-2.16000e+02,8.00000e-03,
-1.2783779e-01,-2.20000e+02,1.60000e-02,
-1.2779780e-01,-2.20000e+02,8.00000e-03,
-1.2775780e-01,-2.24000e+02,6.40000e-02,
-1.2771779e-01,-2.24000e+02,8.00000e-03,
-1.2767780e-01,-2.28000e+02,0.00000e+00,
-1.2763780e-01,-2.32000e+02,-8.00000e-03,
-1.2759779e-01,-2.36000e+02,8.00000e-03,
-1.2755780e-01,-2.40000e+02,-8.00000e-03,
-1.2751780e-01,-2.40000e+02,-8.00000e-03,
-1.2747779e-01,-2.40000e+02,2.40000e-02,
-1.2743780e-01,-2.48000e+02,8.00000e-03,
-1.2739781e-01,-2.48000e+02,-8.00000e-03,
-1.2735780e-01,-2.52000e+02,2.40000e-02,
-1.2731780e-01,-2.56000e+02,-1.60000e-02,
-1.2727779e-01,-2.56000e+02,-8.00000e-03,
-1.2723780e-01,-2.56000e+02,-8.00000e-03,
-1.2719780e-01,-2.64000e+02,8.00000e-03,
-1.2715779e-01,-2.64000e+02,-1.60000e-02,
-1.2711780e-01,-2.64000e+02,-3.20000e-02,
-1.2707780e-01,-2.68000e+02,-4.00000e-02,
-1.2703779e-01,-2.72000e+02,-4.80000e-02,
-1.2699780e-01,-2.72000e+02,-1.60000e-02,
-1.2695780e-01,-2.72000e+02,-8.00000e-03,
-1.2691779e-01,-2.72000e+02,-8.00000e-03,
-1.2687780e-01,-2.80000e+02,-4.00000e-02,
-1.2683780e-01,-2.84000e+02,-1.60000e-02,
-1.2679780e-01,-2.80000e+02,-1.60000e-02,
-1.2675780e-01,-2.84000e+02,-4.00000e-02,
-1.2671779e-01,-2.84000e+02,-1.60000e-02,
-1.2667780e-01,-2.88000e+02,-1.60000e-02,
-1.2663780e-01,-2.88000e+02,-8.00000e-03,
-1.2659779e-01,-2.88000e+02,-4.00000e-02,
-1.2655780e-01,-2.88000e+02,-8.00000e-03,
-1.2651779e-01,-2.88000e+02,-4.80000e-02,
-1.2647779e-01,-2.88000e+02,-1.60000e-02,
-1.2643780e-01,-2.92000e+02,-2.40000e-02,
-1.2639779e-01,-2.92000e+02,-4.00000e-02,
-1.2635779e-01,-2.92000e+02,-1.60000e-02,
-1.2631780e-01,-2.92000e+02,-3.20000e-02,
-1.2627779e-01,-2.96000e+02,-8.00000e-03,
-1.2623779e-01,-2.96000e+02,-3.20000e-02,
-1.2619780e-01,-2.96000e+02,-2.40000e-02,
-1.2615779e-01,-2.96000e+02,-6.40000e-02,
-1.2611780e-01,-2.96000e+02,-4.80000e-02,
-1.2607780e-01,-2.96000e+02,-8.00000e-03,
-1.2603779e-01,-2.96000e+02,-4.00000e-02,
-1.2599780e-01,-3.00000e+02,-1.60000e-02,
-1.2595780e-01,-3.00000e+02,-8.00000e-03,
-1.2591779e-01,-2.96000e+02,-8.00000e-03,
-1.2587780e-01,-3.00000e+02,-6.40000e-02,
-1.2583779e-01,-2.96000e+02,-8.00000e-03,
-1.2579779e-01,-3.00000e+02,-3.20000e-02,
